"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @shornKOOMINS: So two of my mates were beaten up late last night by right wingers. Overheard talking about Labour in Burger King and bea…",FALSE,0,NA,2019-12-15 08:00:47,FALSE,NA,"1206121911656288256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WolfeGeneral",1520,TRUE,FALSE,NA,NA
"@theprojecttv Perhaps if the anger was directed at the lack of clearing &amp; other preventive measures or even at the… https://t.co/5ZNzmONle2",FALSE,0,"theprojecttv",2019-12-15 08:00:46,TRUE,"1206117349432143874","1206121909177339905","44835347","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","auselection2016",0,FALSE,FALSE,NA,NA
"@jairbolsonaro should listen to his advisors.

Climate change is real",FALSE,0,"jairbolsonaro",2019-12-15 08:00:45,FALSE,NA,"1206121906832912386","128372940","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaraisClaude",0,FALSE,FALSE,NA,NA
"RT @YE0NJOONS: mickey still looks like the burden of solving climate change is on him https://t.co/GghmRvs9Fa",FALSE,0,NA,2019-12-15 08:00:45,FALSE,NA,"1206121904651685889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rmonorain",7594,TRUE,FALSE,NA,NA
"RT @100PercFEDUP: @RealRomaDowney @GretaThunberg You really disappoint me. I thought you were a disciple of God and not of the Climate Chan…",FALSE,0,NA,2019-12-15 08:00:45,FALSE,NA,"1206121903879933954",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","usc4cdg",4,TRUE,FALSE,NA,NA
"RT @McHargCenter: “The Atlas features tools to help us understand the spatial consequences of climate change—not so that we may be frighten…",FALSE,0,NA,2019-12-15 08:00:45,FALSE,NA,"1206121903154442240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marisazayas1",21,TRUE,FALSE,NA,NA
"Climate change food calculator: What's your diet's carbon footprint?
https://t.co/1qGdnad5Km",FALSE,0,NA,2019-12-15 08:00:42,FALSE,NA,"1206121893092364288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThePapillonPro",0,FALSE,FALSE,NA,NA
"RT @Rtndpds: @block762310019 @Trickyjabs So wise to not take drastic action against the climate emergency.",FALSE,0,NA,2019-12-15 08:00:42,FALSE,NA,"1206121892429672449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andrew_S_Hatton",1,TRUE,FALSE,NA,NA
"RT @WScetrine: Kevin Rudd
 ·

Morrison reminds me of the papal rejection of Galileo on the earth rotating around the sun. Morrison gets a s…",FALSE,0,NA,2019-12-15 08:00:41,FALSE,NA,"1206121888298061826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paulranisav",27,TRUE,FALSE,NA,NA
"RT @linmagic: A deal? For what? Who gets the money for fictitious climate emergency? The real climate crisis is pollution and single use pl…",FALSE,0,NA,2019-12-15 08:00:41,FALSE,NA,"1206121887157440512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","popthetiger",6,TRUE,FALSE,NA,NA
"2008 Mother Earth Call To Consciousness On Climate Change 04 - Keynote, ... https://t.co/y39Q7OAiox via @YouTube",FALSE,0,NA,2019-12-15 08:00:40,FALSE,NA,"1206121885500661760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","777_tewa",0,FALSE,FALSE,NA,NA
"RT @viajerabj: ""They are not there by choice. [...] Your inaction on climate change and the inaction of every leader before you for at leas…",FALSE,0,NA,2019-12-15 08:00:40,FALSE,NA,"1206121882270879745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mornedownunder",1,TRUE,FALSE,NA,NA
"RT @pablorodas: CNN top news: ""45 million at risk in Southern Africa's hunger crisis https://t.co/2nSB0Is7aM https://t.co/2PZkIb2Vje",FALSE,0,NA,2019-12-15 08:00:39,FALSE,NA,"1206121879569743872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dperry913",2,TRUE,FALSE,NA,NA
"RT @johnlittle: Australia's climate stance sparks anger on final day of UN summit.
Australia's reliance on coal-fired power makes it one of…",FALSE,0,NA,2019-12-15 08:00:38,FALSE,NA,"1206121875878764544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","slimpickings37",53,TRUE,FALSE,NA,NA
"Save time and reduce your fuel costs. Errand share with a friend!

#GreenMarble #savetheworld #savetheearth… https://t.co/VLA7xpHurb",FALSE,0,NA,2019-12-15 08:00:37,TRUE,NA,"1206121872175378433",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TheGreenMarble1",0,FALSE,FALSE,NA,NA
"RT @jeremycorbyn: I am proud that on austerity, corporate power, inequality and the climate emergency we have won the arguments and rewritt…",FALSE,0,NA,2019-12-15 08:00:37,FALSE,NA,"1206121872057946112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cheeryrosie",3773,TRUE,FALSE,NA,NA
"RT @joshuawongcf: [Climate change &amp; HK - China is reacting similarly to both]

1/ @GretaThunberg was named #TIMEPOY by the @TIME. She's a S…",FALSE,0,NA,2019-12-15 08:00:37,FALSE,NA,"1206121869964959752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mrruszka",79,TRUE,FALSE,NA,NA
"RT @MarquessBraith1: BREAKING: Sky News Australia on #GE2019 

""Brits told the hard-left, antisemitic, climate-change hysterical Labour par…",FALSE,0,NA,2019-12-15 08:00:36,FALSE,NA,"1206121869461643265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tel0072000",805,TRUE,FALSE,NA,NA
"Rupert Murdoch says 'no climate change deniers around' – but his writers prove him wrong | Environment | The Guardi… https://t.co/UWWXgQ5p6I",FALSE,0,NA,2019-12-15 08:00:35,TRUE,NA,"1206121864424284160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tanglewood1234",0,FALSE,FALSE,NA,NA
"RT @Reuters: ICYMI: Alaskan glaciers are melting at record or near-record levels as 2019 is likely to be the state’s hottest year on record…",FALSE,0,NA,2019-12-15 08:00:34,FALSE,NA,"1206121859839877124",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MargaretDudley1",19,TRUE,FALSE,NA,NA
"RT @JimBair62221006: America After Climate Change, Mapped

ICYMI- great visualizations:

 ""Atlas for A Green New Deal” shows how no corner…",FALSE,0,NA,2019-12-15 08:00:34,FALSE,NA,"1206121858837491714",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marisazayas1",4,TRUE,FALSE,NA,NA
"Study reveals whaling and climate change led to 100 years of feast or famine for Antarctic #penguins https://t.co/2hYtAPOrFe",FALSE,0,NA,2019-12-15 08:00:32,FALSE,NA,"1206121851354636288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PertinentPnguin",0,FALSE,FALSE,NA,NA
"@Allie @nsnwca @ABDanielleSmith @GretaThunberg @NaomiSeibtt Personally, i don't know Greta, so cannot speak directl… https://t.co/zwZjiDQDrb",FALSE,0,"Allie",2019-12-15 08:00:32,TRUE,"1206118570842701824","1206121850180210688","11472702","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cranchlevel",0,FALSE,FALSE,NA,NA
"RT @narakxm: Today, I asked @PeteButtigieg to change his climate plan because his call to end climate pollution by 2050 IS NOT GOOD ENOUGH.…",FALSE,0,NA,2019-12-15 08:00:31,FALSE,NA,"1206121846162067456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","berniebernie546",51,TRUE,FALSE,NA,NA
"RT @JaggerMickOZ: Australian BoM led the world in Climate Corruption 

Truncated pre 1910 Temperature Data

Canada is now following suite…",FALSE,0,NA,2019-12-15 08:00:30,FALSE,NA,"1206121843913981952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jagster20548365",33,TRUE,FALSE,NA,NA
"Impasse persists at UN climate summit as talks drag on beyond deadline

READ HERE: https://t.co/OdGU0bVs7t https://t.co/GolNhmmfQ2",FALSE,0,NA,2019-12-15 08:00:30,FALSE,NA,"1206121840885686272",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","indusscrolls",0,FALSE,FALSE,NA,NA
"ROTFL.  You couldn't get more politically correct than this journalist - mixing white privilege, toxic masculinity… https://t.co/x2zGhllyY0",FALSE,0,NA,2019-12-15 08:00:29,TRUE,NA,"1206121839774314500",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Flashgordonv",0,FALSE,FALSE,NA,NA
"And why are the larger countries dragging their feet?  Because the smaller nations all have their hands out for mul… https://t.co/DhzjvOlF08",FALSE,0,NA,2019-12-15 08:00:29,TRUE,NA,"1206121838159548416",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Flashgordonv",0,FALSE,FALSE,NA,NA
"""We have been told that climate change is an ‘existential crisis.’ However, based upon our current assessment of th… https://t.co/MBtgSYvVIW",FALSE,0,NA,2019-12-15 08:00:29,TRUE,NA,"1206121836582506496",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Flashgordonv",0,FALSE,FALSE,NA,NA
"RT @DohaDebates: ""Everyone keeps saying that climate change is an existential threat... And yet they just carry on like before.""

The #Glob…",FALSE,0,NA,2019-12-15 08:00:28,FALSE,NA,"1206121835038797824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LemuelleSolomon",3413,TRUE,FALSE,NA,NA
"@PecanPraline2 @danwootton How ironic, Meghsn has never spoke about the climate since joining the royal family",FALSE,0,"PecanPraline2",2019-12-15 08:00:28,FALSE,"1206077469129883648","1206121833063419904","1104803431192166400","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LeanneMclough",0,FALSE,FALSE,NA,NA
"RT @wirereporter: ""Never have I seen the almost total disconnection we've seen here (...) between what the science requires and the people…",FALSE,0,NA,2019-12-15 08:00:27,FALSE,NA,"1206121831285055490",NA,"<a href=""http://www.handmark.com"" rel=""nofollow"">TweetCaster for iOS</a>","OccupyEnlighten",1378,TRUE,FALSE,NA,NA
"O'Leary using the F-word won't stop growing EU climate disquiet https://t.co/IORzTr7tqU",FALSE,0,NA,2019-12-15 08:00:27,FALSE,NA,"1206121829863247873",NA,"<a href=""http://www.einnews.com"" rel=""nofollow"">EIN News Publisher</a>","EINEUPolitics",0,FALSE,FALSE,NA,NA
"RT @jeremycorbyn: I am proud that on austerity, corporate power, inequality and the climate emergency we have won the arguments and rewritt…",FALSE,0,NA,2019-12-15 08:00:27,FALSE,NA,"1206121829557030912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NasarSaddique",3773,TRUE,FALSE,NA,NA
"<U+0001F602><U+0001F602><U+0001F602><U+0001F602>the marketing crew behind #gretazilla have admitted they mis stepped - along with lying about the climate they… https://t.co/j0ASBYYvsr",FALSE,2,NA,2019-12-15 08:00:27,TRUE,NA,"1206121829317758977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Peter90666913",2,FALSE,FALSE,NA,NA
"RT @Sudan_Voices: Salaam, my name is Sarah &amp; I’ll be curating tweets all week about climate change &amp; environmental issues in Sudan! I gradu…",FALSE,0,NA,2019-12-15 08:00:26,FALSE,NA,"1206121827187204097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nwaobiala419",82,TRUE,FALSE,NA,NA
"RT @htTweets: #HTWeekend | A new genre of fiction has exploded, hoping to help make sense of climate change, and perhaps even offer hope

(…",FALSE,0,NA,2019-12-15 08:00:26,FALSE,NA,"1206121826595684352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GreaterBombay",3,TRUE,FALSE,NA,NA
"RT @bennyjohnson: Two decades before Greta was even born, George Carlin nuked her hypocritical, arrogant, elitist climate alarmism.

It’s s…",FALSE,0,NA,2019-12-15 08:00:26,FALSE,NA,"1206121825966710787",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DottieFincham",4690,TRUE,FALSE,NA,NA
"RT @GatesMiddleEast: The impacts of climate change on crop &amp; livestock production across sub-Saharan Africa and South Asia has led to incre…",FALSE,0,NA,2019-12-15 08:00:25,FALSE,NA,"1206121821789134850",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DohaForum",1,TRUE,FALSE,NA,NA
"RT @WitterWit: @Baddiel My opinion, for what it’s worth, is that Corbyn was the right choice for leader in that I believe he is principled…",FALSE,0,NA,2019-12-15 08:00:25,FALSE,NA,"1206121820648280065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissDannimac",2,TRUE,FALSE,NA,NA
"What is climate overshoot and why does it matter? https://t.co/PFqghCmEoU https://t.co/6h7uoYBDUl",FALSE,0,NA,2019-12-15 08:00:24,FALSE,NA,"1206121817997533185",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","StevoCandelaria",0,FALSE,FALSE,NA,NA
"RT @chilledasad100: #COP25Madrid is a master class in how racism, neo-colonialism &amp; neo-liberalism shapes rich country priorities. As the t…",FALSE,0,NA,2019-12-15 08:00:23,FALSE,NA,"1206121814239301633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tonggosmovic",122,TRUE,FALSE,NA,NA
"RT @EdwardJDavey: Whilst Labour squabbles, the Lib Dems will hold Johnson to account 

We will continue to ensure the voice of remainers is…",FALSE,0,NA,2019-12-15 08:00:23,FALSE,NA,"1206121812440092672",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CliveSC",184,TRUE,FALSE,NA,NA
"RT @mitchellvii: Have you ever wondered what a ""climate scientist"" does all day?

They don't invent anything.
They don't predict the weathe…",FALSE,0,NA,2019-12-15 08:00:23,FALSE,NA,"1206121811542446080",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IrishEileen",482,TRUE,FALSE,NA,NA
"RT @Reuters: ICYMI: Alaskan glaciers are melting at record or near-record levels as 2019 is likely to be the state’s hottest year on record…",FALSE,0,NA,2019-12-15 08:00:21,FALSE,NA,"1206121804991025153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","25ahmed",19,TRUE,FALSE,NA,NA
"RT @GillesnFio: @manifesto2000 @PGeierwally @bacardinen @FredFoxyGuy @EDavidAn @sideen_dan @JamesHT @JamesAbbott2013 @PaprikaLady @JaggerMi…",FALSE,0,NA,2019-12-15 08:00:21,FALSE,NA,"1206121804911316994",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GillesnFio",27,TRUE,FALSE,NA,NA
"RT @narakxm: Today, I asked @PeteButtigieg to change his climate plan because his call to end climate pollution by 2050 IS NOT GOOD ENOUGH.…",FALSE,0,NA,2019-12-15 08:00:20,FALSE,NA,"1206121799957630976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nic_elijah",51,TRUE,FALSE,NA,NA
"RT @Alex_Verbeek: <U+0001F30D>

Memo to all negotiators for #COP25 (that is: the ones that are allowed in the back room)

This is Uganda now.

We all…",FALSE,0,NA,2019-12-15 08:00:19,FALSE,NA,"1206121797441249280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MtlSeb",191,TRUE,FALSE,NA,NA
"RT @PrisonPlanet: Greta Thunberg threatened to put world leaders “against the wall” if they refuse to comply with climate change demands.…",FALSE,0,NA,2019-12-15 08:00:19,FALSE,NA,"1206121796698853376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","am_cyberspace",3402,TRUE,FALSE,NA,NA
"Communities in #mountain regions, who often live near #wildlife and are dependent on crops and #livestock, are face… https://t.co/6XVCLH5xJt",FALSE,2,NA,2019-12-15 08:00:17,TRUE,NA,"1206121789082001408",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","GlobalLF",1,FALSE,FALSE,NA,NA
"RT @TheDemCoalition: The @FLOTUS birther Melania Trump was furious when her 13-year-old son Barron was mentioned during an impeachment inqu…",FALSE,0,NA,2019-12-15 08:00:17,FALSE,NA,"1206121788553318402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","booandcoo0220",2369,TRUE,FALSE,NA,NA
"RT @ClimateReality: This headline pretty much sums it up, doesn’t it? 
https://t.co/FxuMUXlx4j",FALSE,0,NA,2019-12-15 08:00:16,FALSE,NA,"1206121784157843458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ruwen_Change",32,TRUE,FALSE,NA,NA
"RT @AssaadRazzouk: To those responsible for #COP25 debacle:

- Climate chaos is everywhere
- We are wiping out insects
- We are wiping out…",FALSE,0,NA,2019-12-15 08:00:16,FALSE,NA,"1206121781980884992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HelloooBetty",57,TRUE,FALSE,NA,NA
"RT @AlexCurran95: Study shows lake methane emissions should prompt rethink on climate change

https://t.co/Y8SEwTSH4U",FALSE,0,NA,2019-12-15 08:00:15,FALSE,NA,"1206121780588494848",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sregoczei",3,TRUE,FALSE,NA,NA
"RT @mitchellvii: Have you ever wondered what a ""climate scientist"" does all day?

They don't invent anything.
They don't predict the weathe…",FALSE,0,NA,2019-12-15 08:00:14,FALSE,NA,"1206121776649912320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nita_jpforlife",482,TRUE,FALSE,NA,NA
"U.S. churches are using nativity scenes to make political statements, from putting the Holy Family in cages, in a n… https://t.co/cQdlGizVZL",FALSE,0,NA,2019-12-15 08:00:14,TRUE,NA,"1206121776587169792",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","cambskeptics",0,FALSE,FALSE,NA,NA
"RT @crazyjane125: University of California, Irvine-led team releases high-precision map of Antarctic ice sheet bed topography. New findings…",FALSE,0,NA,2019-12-15 08:00:14,FALSE,NA,"1206121773546250240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crazyjane125",2,TRUE,FALSE,NA,NA
"'If the climate stays like this, we won't make it' say those on the frontline of Africa's drought

https://t.co/lysRuSiiv6",FALSE,0,NA,2019-12-15 08:00:14,FALSE,NA,"1206121773193842688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LongnanonRyan",0,FALSE,FALSE,NA,NA
